5,11,3,7.772445678710938e-05,0.00045108795166015625,5.7697296142578125e-05,
10,11,3,0.00021600723266601562,0.0005648136138916016,0.00011229515075683594,
25,11,3,0.0003578662872314453,0.0006766319274902344,0.00023412704467773438,
50,11,3,0.0008833408355712891,0.0011951923370361328,0.0005762577056884766,
100,11,3,0.0017402172088623047,0.0018315315246582031,0.001102447509765625,
200,11,3,0.003440380096435547,0.0025806427001953125,0.001912832260131836,
500,11,3,0.008967876434326172,0.0046253204345703125,0.004433155059814453,
1000,11,3,0.017248153686523438,0.009343385696411133,0.009083986282348633,
5,11,3,7.867813110351562e-05,0.0006384849548339844,5.841255187988281e-05,
10,11,3,0.0001399517059326172,0.0008492469787597656,0.0001049041748046875,
25,11,3,0.0005431175231933594,0.0010154247283935547,0.00022935867309570312,
50,11,3,0.0008854866027832031,0.001621246337890625,0.0004937648773193359,
100,11,3,0.0021352767944335938,0.0016341209411621094,0.0009083747863769531,
200,11,3,0.0034332275390625,0.002893686294555664,0.001953601837158203,
500,11,3,0.008477449417114258,0.005318880081176758,0.0049114227294921875,
1000,11,3,0.017586231231689453,0.008915424346923828,0.008779287338256836,
5,11,3,0.00013208389282226562,0.0006113052368164062,5.7697296142578125e-05,
10,11,3,0.00021338462829589844,0.0006268024444580078,0.00010585784912109375,
25,11,3,0.0003180503845214844,0.00304412841796875,0.00024366378784179688,
50,11,3,0.0008399486541748047,0.006125688552856445,0.0005297660827636719,
100,11,3,0.0019550323486328125,0.0015337467193603516,0.0009217262268066406,
200,11,3,0.0038487911224365234,0.002263307571411133,0.001779794692993164,
500,11,3,0.008717536926269531,0.0047037601470947266,0.004399538040161133,
1000,11,3,0.017717838287353516,0.009452581405639648,0.009316444396972656,
5,11,3,8.225440979003906e-05,0.0005471706390380859,0.0001456737518310547,
10,11,3,0.0001354217529296875,0.0007457733154296875,0.00010728836059570312,
25,11,3,0.00039124488830566406,0.0009264945983886719,0.0002453327178955078,
50,11,3,0.0007770061492919922,0.0011513233184814453,0.0005002021789550781,
100,11,3,0.0017344951629638672,0.0016858577728271484,0.0009381771087646484,
200,11,3,0.003412485122680664,0.0023734569549560547,0.0017769336700439453,
500,11,3,0.008402824401855469,0.004738569259643555,0.0047833919525146484,
1000,11,3,0.017574787139892578,0.010232925415039062,0.009441614151000977,
5,11,3,7.271766662597656e-05,0.0006201267242431641,5.3882598876953125e-05,
10,11,3,0.000148773193359375,0.0005135536193847656,0.00010895729064941406,
25,11,3,0.0003497600555419922,0.0013713836669921875,0.0002956390380859375,
50,11,3,0.0008242130279541016,0.0010137557983398438,0.0005214214324951172,
100,11,3,0.0016112327575683594,0.0016829967498779297,0.0010769367218017578,
200,11,3,0.003641366958618164,0.003529787063598633,0.002506256103515625,
500,11,3,0.008158206939697266,0.004499673843383789,0.0043833255767822266,
1000,11,3,0.019132137298583984,0.009856939315795898,0.008677005767822266,
